title,url,price
Ballymaloe Relish Sauce Squeezy 350G,/groceries/en-IE/products/253332127,€3.89
Tayto Chip Sticks Snacks 6 X 28G,/groceries/en-IE/products/250842070,€3.25
Cirio Chopped Tomatoes 400G,/groceries/en-IE/products/255159934,€1.59
Tayto Micro Popcorn Butter 3 Pack X240g,/groceries/en-IE/products/304649015,€2.95
Pot Noodle Chicken And Mushroom 90G,/groceries/en-IE/products/260188876,€1.75
Tesco Jelly Babies 250G,/groceries/en-IE/products/254573427,€1.29
Tesco Reduced Sugar & Salt Ketchup 845G,/groceries/en-IE/products/305828659,€1.40
Tesco Free From Penne Pasta 500G,/groceries/en-IE/products/256876734,€1.29
Haribo Tangfastics 160G,/groceries/en-IE/products/307151230,€1.23
Popchips Bbq Flavour 5X17g,/groceries/en-IE/products/308081823,€3.49
Tesco Pillows With Milk Chocolate Filling 375G,/groceries/en-IE/products/292975954,€1.35
Tesco Smooth Peanut Butter 700G,/groceries/en-IE/products/264604671,€2.19
Jacobs Italian Cracker Lghtly Salt 250G,/groceries/en-IE/products/253707981,€3.59
Snack A Jacks Salt & Vinegar 5X19g,/groceries/en-IE/products/307351159,€3.29
Walkers Ready Salted Crisps 6X25g,/groceries/en-IE/products/254926800,€2.99
Mutti Passata 400G,/groceries/en-IE/products/289807001,€2.20
Tesco Garlic Powder 45G ..,/groceries/en-IE/products/300456382,€0.60
Jammie Dodgers Jam 140 G,/groceries/en-IE/products/278003053,€1.65
Mutti Passata Glass Bottle 700G,/groceries/en-IE/products/297661148,€2.70
Dolmio Tomato Red Lasagne Sauce 500G,/groceries/en-IE/products/252247777,€2.40
Belvita Breakfast Reduced Sugar Chocolate Chips Biscuit 5 Pack 225G,/groceries/en-IE/products/302294609,€3.00
Tesco Sun Dried Tomato Antipasti 285G,/groceries/en-IE/products/265335941,€1.25
Tesco Crunchy Peanut Butter 340G,/groceries/en-IE/products/264769567,€1.29
Tesco Plain Naans 2 Pack 260G,/groceries/en-IE/products/266838195,€1.00
Pringles Prawn Cocktail 165G,/groceries/en-IE/products/310127751,€3.49
Jacobs Rice Cake Dark Chocolate 90G,/groceries/en-IE/products/280633940,€2.39
Mcvities Digestives Original Twin Pack 2 X 360G,/groceries/en-IE/products/313848238,€2.99
Fox's Rocky Chocolate 8Pk 168G,/groceries/en-IE/products/295065546,€1.25
Haribo Maoam Stripes 140G (R),/groceries/en-IE/products/302225952,€0.99
Nestle Shreddies Original Cereal 720G,/groceries/en-IE/products/308487735,€5.90
Mcvitie's Jaffa Cakes Triple Pack 30 Cakes,/groceries/en-IE/products/301516189,€4.99
Kit Kat Chunky 4 Snacksize Bars 128G,/groceries/en-IE/products/305054544,€1.99
O'donnells Cider Vinegar & Sea Salt 125G,/groceries/en-IE/products/268531116,€2.55
Tesco Ingredient Lemon Juice 250Ml,/groceries/en-IE/products/250428970,€1.25
Pom Bear Cheese & Onion Crisps 6 Pack 6 X 13G,/groceries/en-IE/products/302293599,€2.80
Tesco Tuna Chunks In Brine 3X80g,/groceries/en-IE/products/266841259,€2.20
Tesco White Chocolate Chips 100G,/groceries/en-IE/products/278235814,€0.75
Jacobs Mikado 250G,/groceries/en-IE/products/252146142,€3.45
Old El Paso Sliced Green Jalapenos 215G,/groceries/en-IE/products/256090557,€2.29
Lavazza Qualita Rossa Ground Coffee 2 X 250G,/groceries/en-IE/products/257352903,€9.79
Lyons Original Label Tea Bags 240 Pack 696G,/groceries/en-IE/products/266111732,€6.99
Tesco Dried Parsley 11G Jar,/groceries/en-IE/products/256146844,€0.55
Goodalls Vanilla Essence 25Ml,/groceries/en-IE/products/252151918,€2.05
Cadbury Dairy Milk Chocolate 180G,/groceries/en-IE/products/311272207,€3.00
Koka Chicken Noodle 10 Pack 850G,/groceries/en-IE/products/303483389,€8.39
Tesco Fusilli Whole Wheat Pasta 1Kg,/groceries/en-IE/products/297484657,€1.40
Popchips Sour Cream & Onion Potato Snacks 5 X 17G,/groceries/en-IE/products/308104019,€3.49
Tesco Rock Salt Grinder 100G,/groceries/en-IE/products/289130599,€0.99
Barrys Tea Decaffeinated 80'S/250G,/groceries/en-IE/products/251339138,€4.99
Obento Panko Breadcrumb 200G,/groceries/en-IE/products/289828206,€2.79
Tesco Red Split Lentils 500G,/groceries/en-IE/products/256534728,€0.99
Haribo Starmix Multi Pack 352G,/groceries/en-IE/products/296527189,€4.00
Tesco Macaroni Pasta 1Kg,/groceries/en-IE/products/250028337,€1.20
Walkers Quavers Cheese Snacks 6 Pack 16G,/groceries/en-IE/products/278416273,€2.00
Dolmio Stir In Carbonara Pasta Sauce 150G,/groceries/en-IE/products/250154135,€2.40
Kp Hula Hoops Bbq Beef 6X24g,/groceries/en-IE/products/287135770,€3.35
Batchelors Processed Peas 3X225g,/groceries/en-IE/products/267592004,€2.99
Mcvities Milk Chocolate Digestives 400G,/groceries/en-IE/products/289878662,€2.99
Dolmio Stir In Sun Dried Tomato Pasta Sauce 150G,/groceries/en-IE/products/251698238,€2.40
Tesco Sweet Chilli Coated Peanuts 200G,/groceries/en-IE/products/265879153,€2.00
Lyons Gold Label Tea Bags 80 Pack 232G,/groceries/en-IE/products/253452780,€4.00
Keogh's Crisps Atlantic Seas&I Cidervinegar125g,/groceries/en-IE/products/272489771,€2.79
Tesco Finest Orzo Pasta 500G,/groceries/en-IE/products/268622118,€1.75
Barrys Gold Tea Bags 40 Pack 125G,/groceries/en-IE/products/253617281,€2.45
Tesco Chunky Vegetable Pasta Sauce 500G,/groceries/en-IE/products/257745479,€0.80
Tayto Occasions Salt And Vinegar Crisps 135G,/groceries/en-IE/products/297631864,€2.70
Mcvities Ginger Nuts 250G,/groceries/en-IE/products/268313899,€1.99
Ben's Original Boil In Bag Long Grain Rice 500G,/groceries/en-IE/products/309204920,€3.50
Tesco Oxtail Soup 58G,/groceries/en-IE/products/252877941,€0.75
Jacobs Corn Cakes 84G,/groceries/en-IE/products/286558864,€2.19
Tesco Ground Turmeric 45G,/groceries/en-IE/products/257025479,€0.75
Tesco Demerara Sugar 500G,/groceries/en-IE/products/252867398,€0.95
Tesco Salted Caramel Munch Bars 192G,/groceries/en-IE/products/300877217,€1.35
Tesco Mayonnaise 500Ml,/groceries/en-IE/products/309197604,€1.29
Tesco Super Smooth Porridge 750G,/groceries/en-IE/products/256184216,€2.10
Cadbury Dairy Milk 110G,/groceries/en-IE/products/284117451,€1.60
Tayto Burger Bites 6 Pack 120G,/groceries/en-IE/products/276771504,€2.60
Tesco Ready To Serve Custard 1Kg,/groceries/en-IE/products/256525603,€0.95
Heinz Ketchup 50% Less Sugar 435G,/groceries/en-IE/products/293425101,€4.60
Kellogg's Fruit Winders Strawberry 5X17g,/groceries/en-IE/products/309188051,€2.00
Yorkie Milk Multi Pack 138G,/groceries/en-IE/products/286616442,€3.10
Walkers Prawn Cocktail Crisps 6X25g,/groceries/en-IE/products/256644773,€2.99
Tesco Sardines In Sunflower Oil 120G,/groceries/en-IE/products/258574380,€0.50
Lyons Gold Label Tea Bags 240 Pack 696G,/groceries/en-IE/products/266580135,€9.50
Tesco Chocolate Chip Cookies 250G,/groceries/en-IE/products/258025719,€0.99
Mars Twix Chocolate Bars Multipack 4 X 40g,/groceries/en-IE/products/288912338,€2.70
Squashies Drumsticks 160 G,/groceries/en-IE/products/277971111,€1.29
Knorr Mealmaker Shepherds Pie 37G,/groceries/en-IE/products/271090080,€1.59
Follain Traditional Recipe Strawberry Jam 370G,/groceries/en-IE/products/250826280,€2.85
Tesco Milk Chocolate Buttons 70G,/groceries/en-IE/products/259595923,€0.65
Tesco Superberry Granola 500G,/groceries/en-IE/products/275944625,€2.99
Tesco Organic Whole Wheat Spaghetti Pasta 500G,/groceries/en-IE/products/262043041,€1.60
Mcvities Milk Chocolate Hobnob Biscuits 2 X 262G,/groceries/en-IE/products/312988822,€4.35
Grower's Harvest Plum Tomatoes 400G,/groceries/en-IE/products/300522822,€0.45
Mcvities Caramel Digestive Biscuits 250G,/groceries/en-IE/products/312231301,€2.29
Dolmio Bolognese Smooth Tomato Pasta Sauce 500G,/groceries/en-IE/products/277005755,€2.40
Tesco Finest Sun Dried Tomato Garlic & Basil Sauce 340G,/groceries/en-IE/products/252990458,€2.20
Tesco Roasted Salted Peanuts 550G,/groceries/en-IE/products/297512084,€2.50
Garden Pride Sliced Gherkins In Vinegar 480G,/groceries/en-IE/products/310101643,€1.40
Tesco Toasted Sesame Oil 250Ml,/groceries/en-IE/products/259028703,€2.15
Knorr Rich Beef Stock Pot 4 X 28G,/groceries/en-IE/products/273952198,€1.95
Tesco Intense Dark Chocolate Bar 100G,/groceries/en-IE/products/300794902,€1.15
Cadburys Brunch Bar Peanut 160G,/groceries/en-IE/products/309771005,€1.50
Tesco Easy Cook Basmati Rice 1Kg,/groceries/en-IE/products/258183865,€2.00
Tesco White Chocolate Buttons 70G,/groceries/en-IE/products/259595981,€0.75
Ballymaloe Country Relish 310G,/groceries/en-IE/products/253331883,€3.45
Tesco Free From Fusilli Pasta 500G,/groceries/en-IE/products/256876792,€1.29
Tesco 10 Vegetable Stock Cubes 100G,/groceries/en-IE/products/264545918,€0.41
Tayto 50% Reduced Fat Salted Microwave Popcorn 3X80g,/groceries/en-IE/products/308086668,€2.00
Flahavans Progress Oats 1Kg,/groceries/en-IE/products/250869159,€2.49
Tayto Onion Rings 6 Pack 120G,/groceries/en-IE/products/276771384,€2.60
Tesco No Added Sugar Swiss Style Muesli 1Kg,/groceries/en-IE/products/265537322,€2.79
Tesco Rice Pudding 400G,/groceries/en-IE/products/257407068,€0.49
Tayto Skips 6X17g,/groceries/en-IE/products/306315505,€3.25
Cadbury Roundie Milk Chocolate Biscuit 180G,/groceries/en-IE/products/306660176,€3.35
Schwartz Oregano 7G Jar,/groceries/en-IE/products/263155235,€2.50
Tesco Reduced Sugar & Salt Baked Beans 220G,/groceries/en-IE/products/309189073,€0.45
Tesco Refreshing Mint Dark Chocolate 100G,/groceries/en-IE/products/308088706,€1.35
Hearty Food Co. Penne Pasta 500G,/groceries/en-IE/products/297844111,€0.50
Heinz Tomato Ketchup 650G,/groceries/en-IE/products/300793546,€5.00
Tuc Mini Original 100G,/groceries/en-IE/products/301636916,€2.19
Knorr Oxtail Soup 60G,/groceries/en-IE/products/252192541,€1.60
Bonne Maman Raspberry Conserve 370G,/groceries/en-IE/products/250782923,€3.99
Kellogg's Bran Flakes 750G,/groceries/en-IE/products/254852570,€4.40
Sensations Thai Sweet Chilli 150G,/groceries/en-IE/products/267308049,€3.29
Tesco Easy Cook Rice 2Kg,/groceries/en-IE/products/254877362,€1.99
Cadbury Milk Variety Treat Size Chocolate Bars Multipack 1 X 216g,/groceries/en-IE/products/311680415,€3.55
Tilda Basmati Rice 500G,/groceries/en-IE/products/255590785,€3.99
Kit Kat Milk Chocolate 4 Pack Multipack 4 X 41.5G,/groceries/en-IE/products/292573934,€3.10
Tesco Ground Cinnamon 40G Jar,/groceries/en-IE/products/254920403,€0.75
Kellogg's Nutrigrain Strawberry 6X37g,/groceries/en-IE/products/267952414,€4.00
Tayto Hunky Dory Cheese And Spring Onion Crsps 135G,/groceries/en-IE/products/307740973,€2.80
Hellmann's Lighter Than Light Squeezy Mayonnaise 430Ml,/groceries/en-IE/products/264365313,€3.99
Tesco Roasted Salted Cashew Nuts 150G,/groceries/en-IE/products/297385240,€2.30
Walkers Baked Cheese & Onion Crisps 6 X 22G,/groceries/en-IE/products/311943407,€3.29
Wrigleys Extra Peppermint Gum Bottle 60 Pieces,/groceries/en-IE/products/279782677,€3.25
Koka Curry Noodle 10 Pack 6X850g,/groceries/en-IE/products/303483367,€8.39
Tesco Potato Chips 150G,/groceries/en-IE/products/254973150,€1.00
Jacobs Club Milk 5 Pack 120G,/groceries/en-IE/products/280746962,€3.15
Tesco Sundried Tomato Antipasti 535G,/groceries/en-IE/products/268569072,€2.55
Jacobs Fig Rolls 300G,/groceries/en-IE/products/250534193,€2.99
Kp Hula Hoops Original 6X24g,/groceries/en-IE/products/287040530,€3.35
Ice Cream Wafers 15G,/groceries/en-IE/products/252024125,€0.49
Maille Dijon Original Mustard 215G,/groceries/en-IE/products/250858535,€2.50
Heinz Tomato Ketchup No Added Sugar & Salt 425G,/groceries/en-IE/products/300793644,€4.60
Tesco Tricolore Fusilli Pasta Twists 500G,/groceries/en-IE/products/254878522,€0.85
Kelkin Snack Pack Milk Chocolate Mini Rice Cakes 6X14g,/groceries/en-IE/products/295629681,€3.19
Aero Delightful Peppermint Chocolate Sharing Bar 90G,/groceries/en-IE/products/307165467,€2.00
Milka Alpine Chocolate Bar 100G,/groceries/en-IE/products/252263734,€1.75
Tesco Milk Cooking Chocolate 150G,/groceries/en-IE/products/258520070,€0.90
Tesco High Baked Water Biscuits 200G,/groceries/en-IE/products/254925058,€1.60
Tesco Pineapple Slices In Juice 425G,/groceries/en-IE/products/309204246,€1.30
Follian Traditional Recipe Raspberry Jam 370G,/groceries/en-IE/products/250826026,€2.85
Doritos Chilli Heatwave 5X30g,/groceries/en-IE/products/308489347,€2.99
Cadbury Choco Sandwich Biscuits,/groceries/en-IE/products/306825996,€2.49
Fox's Mini Party Rings 120G,/groceries/en-IE/products/295065609,€1.65
Tesco Finest Cold Press Rapeseed Oil 500Ml,/groceries/en-IE/products/274132044,€3.00
Lyons Original Label Tea Bags 40 Pack 116G,/groceries/en-IE/products/253452929,€1.75
Tesco Organic Passata 500G,/groceries/en-IE/products/271529663,€1.20
Tesco Worcester Sauce 150Ml,/groceries/en-IE/products/297372202,€0.99
Kellogg's Fruit Winders Double Apple & Strawberry 5X17g,/groceries/en-IE/products/309163190,€2.00
Dolmio Pasta Bake Carbonara Pasta Sauce 480G,/groceries/en-IE/products/261007795,€3.00
Flahavans Organic Jumbo Oatlets 1Kg,/groceries/en-IE/products/255865288,€2.95
Walkers Cheese & Onion Crisps 12 X 25G,/groceries/en-IE/products/299913355,€4.50
Dr.Oetker Baking Powder Tub 170G,/groceries/en-IE/products/282996414,€2.06
Tesco Shortcake Biscuits 200G,/groceries/en-IE/products/254922142,€0.75
Tesco Finest Super Nutty Granola 500G,/groceries/en-IE/products/300399973,€3.70
Tesco Sweet Shop Mint Humbugs 200G,/groceries/en-IE/products/268379158,€1.29
Odlums Strong White Flour 2Kg,/groceries/en-IE/products/250830769,€3.89
Milkybar Kid White Chocolate 6 Pack 72G,/groceries/en-IE/products/285435130,€1.50
Barny Chocolate Sponge Bears 5 Pack 125G,/groceries/en-IE/products/306665038,€2.20
Tayto Occasions Thai Sweet Chilli 135G,/groceries/en-IE/products/297632310,€2.70
Tesco Beef Gravy Granules 200G,/groceries/en-IE/products/259557163,€0.85
Cadbury Dairy Milk Crunchie Chocolate Barsx9 235G,/groceries/en-IE/products/292215328,€3.99
Knorr Chicken Stock Pot 8'S 224G,/groceries/en-IE/products/273960228,€3.20
Jacobs Rice Cakes Milk Choco 90G,/groceries/en-IE/products/280633842,€2.39
Tesco Cream Of Mushroom Soup 400G,/groceries/en-IE/products/250412579,€0.65
Mars Maltesers Fun Size Chocolate Bars Multipack 11 X 19.5g,/groceries/en-IE/products/311799039,€4.49
Green Giant No Added Salt Sweet Corn 198G,/groceries/en-IE/products/254875329,€1.25
Ms Molly's Digestive 400G,/groceries/en-IE/products/300410563,€0.48
Gem Bread Soda 10X 500G,/groceries/en-IE/products/272963181,€1.99
Tesco Light Mayonnaise 500Ml,/groceries/en-IE/products/305249769,€1.29
Barilla Spaghetti 500G,/groceries/en-IE/products/284182493,€2.50
Tesco Tuna Chunks In Sunflower Oil 145G,/groceries/en-IE/products/303882199,€1.30
Doritos Tangy Cheese 150G,/groceries/en-IE/products/277019520,€2.79
Tesco Organic Chopped Tomatoes 390G,/groceries/en-IE/products/266989316,€1.15
Tilda Pure Steamed Basmati Rice Classic 250G,/groceries/en-IE/products/262311847,€2.09
Tesco Dry Roasted Peanuts 200G,/groceries/en-IE/products/297508936,€1.40
Ben's Original Medium Curry Sauce 440G,/groceries/en-IE/products/309194890,€2.35
Granulated Sugar 1Kg Gem,/groceries/en-IE/products/260702405,€2.15
Wagon Wheels Original Biscuit 6 Pack,/groceries/en-IE/products/257595500,€1.15
Tesco Pillows Chocolate Nut Cereal 375G,/groceries/en-IE/products/275905217,€1.35
Nestle Cheerios Honey Cereal 575G,/groceries/en-IE/products/308450905,€5.99
Heinz Beanz No Added Sugar 3 X 200G,/groceries/en-IE/products/295444743,€3.60
Tesco Milk Chocolate Viennese Fingers 130G,/groceries/en-IE/products/307737200,€1.20
Tesco Olive Oil 250Ml,/groceries/en-IE/products/258061785,€1.99
Tesco Mild Salsa Dip 300G,/groceries/en-IE/products/257572562,€1.09
Flahavans Hi 8 Muesli 1Kg No Added Sugar,/groceries/en-IE/products/255869658,€4.99
Heinz Spaghetti Hoops Snap Pots 4X190g,/groceries/en-IE/products/262780884,€3.69
Follain Nothing But Fruit Strawberry 340G,/groceries/en-IE/products/256061016,€3.00
Tesco Pickled Sliced Beetroot 340G,/groceries/en-IE/products/254885346,€1.10
Tesco Organic Red Kidney Beans In Water 400G,/groceries/en-IE/products/302282831,€1.00
Tesco Italian Seasoning 18G ..,/groceries/en-IE/products/300456422,€0.60
Tesco Classic Instant Coffee 200G,/groceries/en-IE/products/254557015,€2.15
Cirio Passata Carton 500G,/groceries/en-IE/products/250833069,€1.59
Dolmio Stir In Pepperoni & Tomato Pasta Sauce 150G,/groceries/en-IE/products/254243634,€2.40
Cadbury Crunchie 4 Pack 104.4G (R),/groceries/en-IE/products/292543390,€1.79
Knorr Mealmaker Country Stew 45G,/groceries/en-IE/products/252175838,€1.59
Tesco Finest Chocolate Orange Cookies 200G,/groceries/en-IE/products/300112609,€2.00
Tesco Wholemeal Flour 2Kg,/groceries/en-IE/products/251968858,€1.59
Lyons Toffypops 120G,/groceries/en-IE/products/276776908,€1.65
Tesco Chocolate Chip Digestive Biscuits 400G,/groceries/en-IE/products/265273276,€1.20
Maryland Cookies Chocolate Chip Minis 6 Bags 118.8G,/groceries/en-IE/products/304391537,€1.99
Fibre One Milk Chocolate Popcorn Bars 4 X 21G,/groceries/en-IE/products/301045279,€2.99
Tesco Sultanas 375G,/groceries/en-IE/products/256762212,€1.49
Go Ahead Apple Bakes 6X35g,/groceries/en-IE/products/251232560,€3.45
O'donnells Ballymaloe Sharing 125G,/groceries/en-IE/products/296424230,€2.55
Tesco Cauliflower Rice 4 Pack 600G,/groceries/en-IE/products/297395359,€2.25
Batchelors No Soak Marrow Fat Peas100g,/groceries/en-IE/products/289805441,€1.39
Heinz Beanz Snap Pots 4X200g,/groceries/en-IE/products/262713166,€3.69
Tesco Crunchy Peanut Butter 700G,/groceries/en-IE/products/264604694,€2.19
Wagon Wheels Jammie 6 Pack,/groceries/en-IE/products/257595546,€1.15
Tesco Prawn Crackers 60G,/groceries/en-IE/products/255553381,€2.20
Tesco Korma Cooking Sauce 500G,/groceries/en-IE/products/252548070,€0.99
John West Tuna Chunks In Sunflower Oil 3X80g,/groceries/en-IE/products/252763649,€3.99
Chef Top Down Brown Sauce 385G,/groceries/en-IE/products/263119008,€2.95
Blue Dragon Medium Egg Noodles 300G,/groceries/en-IE/products/272854385,€1.99
Kit Kat 2 Finger Milk Chocolate 14 Bar Pack 289.8G,/groceries/en-IE/products/307166184,€3.50
Meridian Peanut Butter Crunchy 100% Nuts 280G,/groceries/en-IE/products/284847963,€4.09
Heinz Spaghetti Hoops In Tomato Sauce 205G,/groceries/en-IE/products/252750146,€1.25
Tesco 10 Beef Stock Cubes 100G,/groceries/en-IE/products/264546036,€0.41
Tesco Pure Vegetable Oil 3L,/groceries/en-IE/products/254918073,€4.50
Tesco Ground Almonds 200G,/groceries/en-IE/products/307314171,€2.50
Tesco Egg Rice 250G,/groceries/en-IE/products/251680458,€0.90
Aero Purely Chocolate Sharing Bar 90G,/groceries/en-IE/products/307165686,€2.00
Tesco Basil 18G,/groceries/en-IE/products/300456347,€0.60
Lyons Decaffe Tea Bags 80 Pack 232G,/groceries/en-IE/products/292025370,€4.00
Tesco Balsamic Vinegar Of Modena 250Ml,/groceries/en-IE/products/254296718,€0.85
Tesco Dried Yeast 56G,/groceries/en-IE/products/259108442,€1.09
